,Solic,prediccion
66548,18123182,0
66549,18123184,0
66550,18123186,0
66551,18123188,0
66552,18123190,0
66553,18123192,0
66554,18123194,1
66555,18123196,0
66556,18123198,0
66557,18123202,0
66558,18123204,0
66559,18123206,0
66560,18123208,0
66561,18123210,1
66562,18123220,0
66563,18123224,0
66564,18123226,0
66565,18123228,0
66566,18123230,0
66567,18123252,1
66568,18123254,0
66569,18123256,0
66570,18123264,0
66571,18123270,0
66572,18123272,0
66573,18123274,0
66574,18123276,0
66575,18123278,0
66576,18123282,0
66577,18123284,0
66578,18123286,0
66579,18123288,0
66580,18123290,0
66581,18123292,0
66582,18123294,0
66583,18123298,0
66584,18123300,0
66585,18123302,1
66586,18123306,1
66587,18123390,0
66588,18123396,0
66589,18123408,0
66590,18123410,0
66591,18123430,0
66592,18123432,1
66593,18123434,0
66594,18123436,0
66595,18123438,0
66596,18123440,0
66597,18123442,0
66598,18123444,0
66599,18123446,1
66600,18123448,1
66601,18123450,0
66602,18123458,0
66603,18123472,0
66604,18123474,0
66605,18123476,1
66606,18123478,1
66607,18123492,1
66608,18123494,0
66609,18123498,0
66610,18123500,0
66611,18123502,0
66612,18123504,0
66613,18123506,0
66614,18123508,0
66615,18123510,0
66616,18123516,1
66617,18123520,0
66618,18123524,1
66619,18123526,1
66620,18123528,1
66621,18123532,0
66622,18123534,0
66623,18123572,0
66624,18123574,1
66625,18123576,1
66626,18123578,0
66627,18123580,0
66628,18123582,0
66629,18123584,0
66630,18123586,0
66631,18123588,0
66632,18123590,0
66633,18123592,0
66634,18123594,0
66635,18123596,0
66636,18123598,0
66637,18123600,1
66638,18123602,0
66639,18123606,1
66640,18123608,0
66641,18123610,1
66642,18123612,0
66643,18123614,1
66644,18123616,0
66645,18123618,0
66646,18123622,1
66647,18123624,0
66648,18123626,1
66649,18123628,0
66650,18123630,0
66651,18123632,0
66652,18123634,0
66653,18123636,0
66654,18123638,1
66655,18123640,0
66656,18123642,1
66657,18123644,0
66658,18123646,1
66659,18123650,0
66660,18123652,0
66661,18123654,0
66662,18123656,0
66663,18123658,1
66664,18123660,1
66665,18123662,0
66666,18123664,0
66667,18123666,1
66668,18123668,0
66669,18123670,0
66670,18123672,1
66671,18123674,0
66672,18123676,0
66673,18123678,0
66674,18123680,0
66675,18123712,0
66676,18123738,1
66677,18123742,0
66678,18123784,0
66679,18123790,0
66680,18123792,0
66681,18123794,1
66682,18123796,0
66683,18123798,0
66684,18123800,0
66685,18123802,0
66686,18123804,0
66687,18123806,0
66688,18123808,0
66689,18123810,0
66690,18123812,0
66691,18123814,0
66692,18123816,0
66693,18123818,0
66694,18123820,0
66695,18123822,1
66696,18123826,1
66697,18123832,1
66698,18123852,0
66699,18123858,0
66700,18123862,1
66701,18123898,1
66702,18123926,0
66703,18123928,1
66704,18123930,0
66705,18123946,0
66706,18123948,0
66707,18123952,0
66708,18123958,0
66709,18123960,0
66710,18123962,1
66711,18123964,0
66712,18123966,0
66713,18123968,0
66714,18123972,1
66715,18123974,0
66716,18123976,0
66717,18123978,0
66718,18123980,0
66719,18123982,0
66720,18123984,0
66721,18123986,0
66722,18123988,0
66723,18123990,1
66724,18123992,1
66725,18123994,0
66726,18123996,1
66727,18123998,0
66728,18124000,0
66729,18124002,1
66730,18124004,0
66731,18124006,0
66732,18124008,0
66733,18124010,1
66734,18124012,0
66735,18124014,0
66736,18124016,1
66737,18124018,0
66738,18124020,0
66739,18124022,0
66740,18124024,0
66741,18124026,0
66742,18124028,0
66743,18124030,1
66744,18124032,0
66745,18124034,0
66746,18124036,0
66747,18124038,1
66748,18124040,0
66749,18124042,0
66750,18124044,0
66751,18124046,0
66752,18124048,0
66753,18124050,0
66754,18124052,0
66755,18124054,1
66756,18124056,1
66757,18124058,1
66758,18124060,0
66759,18124062,1
66760,18124064,1
66761,18124066,0
66762,18124068,1
66763,18124070,0
66764,18124072,1
66765,18124074,1
66766,18124076,0
66767,18124078,0
66768,18124080,0
66769,18124082,0
66770,18124084,1
66771,18124086,1
66772,18124090,0
66773,18124092,0
66774,18124094,1
66775,18124096,0
66776,18124098,1
66777,18124100,1
66778,18124102,1
66779,18124104,0
66780,18124106,0
66781,18124108,1
66782,18124110,0
66783,18124112,0
66784,18124128,0
66785,18124130,1
66786,18124132,1
66787,18124134,1
66788,18124140,0
66789,18124144,0
66790,18124160,1
66791,18124166,0
66792,18124168,0
66793,18124170,1
66794,18124172,0
66795,18124174,0
66796,18124176,1
66797,18124178,0
66798,18124182,0
66799,18124184,0
66800,18124190,0
66801,18124192,1
66802,18124194,0
66803,18124196,0
66804,18124198,0
66805,18124200,1
66806,18124202,0
66807,18124204,0
66808,18124206,0
66809,18124208,0
66810,18124210,0
66811,18124214,0
66812,18124216,1
66813,18124218,0
66814,18124220,0
66815,18124222,1
66816,18124224,0
66817,18124226,0
66818,18124228,0
66819,18124230,0
66820,18124232,0
66821,18124234,0
66822,18124244,1
66823,18124252,0
66824,18124254,0
66825,18124256,0
66826,18124258,0
66827,18124260,0
66828,18124262,0
66829,18124266,0
66830,18124268,0
66831,18124270,0
66832,18124272,0
66833,18124274,0
66834,18124276,0
66835,18124278,0
66836,18124280,1
66837,18124282,0
66838,18124284,0
66839,18124286,0
66840,18124288,0
66841,18124326,0
66842,18124346,0
66843,18124352,0
66844,18124354,0
66845,18124358,0
66846,18124360,0
66847,18124364,0
66848,18124382,0
66849,18124434,0
66850,18124442,1
66851,18124444,0
66852,18124460,0
66853,18124462,1
66854,18124464,0
66855,18124468,0
66856,18124470,1
66857,18124472,0
66858,18124474,1
66859,18124476,1
66860,18124478,1
66861,18124480,1
66862,18124482,0
66863,18124484,1
66864,18124486,0
66865,18124492,0
66866,18124494,1
66867,18124496,0
66868,18124498,0
66869,18124500,0
66870,18124502,0
66871,18124504,1
66872,18124506,0
66873,18124510,1
66874,18124512,1
66875,18124514,1
66876,18124516,0
66877,18124518,1
66878,18124520,1
66879,18124522,0
66880,18124526,0
66881,18124528,0
66882,18124530,0
66883,18124532,0
66884,18124534,0
66885,18124536,0
66886,18124538,1
66887,18124540,0
66888,18124544,1
66889,18124546,0
66890,18124548,0
66891,18124552,1
66892,18124554,0
66893,18124556,0
66894,18124558,0
66895,18124560,0
66896,18124562,1
66897,18124564,0
66898,18124566,0
66899,18124568,0
66900,18124570,1
66901,18124574,0
66902,18124576,0
66903,18124578,0
66904,18124580,0
66905,18124582,0
66906,18124584,0
66907,18124586,0
66908,18124588,1
66909,18124594,0
66910,18124596,0
66911,18124598,0
66912,18124600,0
66913,18124604,1
66914,18124608,0
66915,18124610,0
66916,18124612,0
66917,18124620,0
66918,18124622,0
66919,18124626,1
66920,18124630,0
66921,18124632,1
66922,18124634,0
66923,18124636,0
66924,18124638,1
66925,18124640,0
66926,18124642,0
66927,18124644,1
66928,18124648,0
66929,18124650,0
66930,18124654,0
66931,18124656,0
66932,18124658,1
66933,18124662,1
66934,18124664,1
66935,18124666,0
66936,18124668,1
66937,18124672,1
66938,18124674,1
66939,18124676,0
66940,18124678,0
66941,18124680,0
66942,18124682,0
66943,18124686,1
66944,18124688,1
66945,18124722,0
66946,18124724,0
66947,18124726,0
66948,18124728,1
66949,18124732,0
66950,18124734,0
66951,18124736,0
66952,18124738,0
66953,18124740,0
66954,18124742,0
66955,18124744,0
66956,18124746,0
66957,18124748,0
66958,18124764,0
66959,18124766,0
66960,18124780,0
66961,18124784,0
66962,18124786,0
66963,18124788,0
66964,18124790,0
66965,18124812,0
66966,18124814,0
66967,18124816,1
66968,18124822,1
66969,18124824,0
66970,18124828,1
66971,18124830,0
66972,18124838,0
66973,18124840,0
66974,18124842,0
66975,18124844,0
66976,18124846,0
66977,18124848,1
66978,18124850,0
66979,18124852,0
66980,18124854,0
66981,18124856,0
66982,18124858,0
66983,18124860,0
66984,18124862,0
66985,18124864,0
66986,18124866,1
66987,18124868,0
66988,18124870,0
66989,18124872,0
66990,18124874,0
66991,18124876,1
66992,18124890,0
66993,18124942,0
66994,18124974,0
66995,18124976,0
66996,18124978,1
66997,18124998,0
66998,18125000,1
66999,18125006,0
67000,18125008,1
67001,18125010,0
67002,18125012,1
67003,18125014,0
67004,18125016,1
67005,18125018,1
67006,18125022,0
67007,18125024,0
67008,18125026,0
67009,18125030,1
67010,18125034,1
67011,18125036,0
67012,18125038,1
67013,18125040,0
67014,18125042,0
67015,18125044,1
67016,18125046,0
67017,18125050,1
67018,18125054,1
67019,18125056,1
67020,18125058,1
67021,18125062,0
67022,18125064,1
67023,18125066,1
67024,18125068,0
67025,18125072,0
67026,18125074,1
67027,18125076,0
67028,18125078,0
67029,18125080,1
67030,18125084,0
67031,18125086,0
67032,18125088,0
67033,18125090,0
67034,18125092,1
67035,18125094,0
67036,18125096,0
67037,18125098,0
67038,18125100,0
67039,18125102,1
67040,18125104,0
67041,18125106,1
67042,18125108,0
67043,18125110,0
67044,18125112,1
67045,18125116,0
67046,18125118,0
67047,18125120,0
67048,18125122,1
67049,18125124,1
67050,18125126,0
67051,18125132,0
67052,18125134,0
67053,18125136,0
67054,18125140,0
67055,18125144,0
67056,18125166,0
67057,18125170,1
67058,18125174,0
67059,18125274,0
67060,18125276,1
67061,18125278,0
67062,18125280,0
67063,18125282,0
67064,18125284,0
67065,18125290,1
67066,18125292,1
67067,18125294,0
67068,18125296,0
67069,18125298,0
67070,18125300,0
67071,18125302,0
67072,18125304,0
67073,18125306,1
67074,18125308,0
67075,18125312,0
67076,18125314,0
67077,18125316,1
67078,18125322,0
67079,18125332,1
67080,18125342,0
67081,18125344,0
67082,18125346,0
67083,18125348,1
67084,18125350,0
67085,18125352,0
67086,18125354,0
67087,18125356,0
67088,18125358,1
67089,18125360,0
67090,18125368,1
67091,18125370,1
67092,18125380,0
67093,18125382,0
67094,18125384,0
67095,18125386,0
67096,18125388,0
67097,18125390,0
67098,18125392,0
67099,18125394,0
67100,18125396,0
67101,18125398,0
67102,18125400,0
67103,18125402,1
67104,18125404,0
67105,18125408,1
67106,18125410,1
67107,18125412,0
67108,18125414,0
67109,18125416,1
67110,18125420,0
67111,18125422,0
67112,18125424,0
67113,18125426,0
67114,18125428,0
67115,18125430,1
67116,18125434,1
67117,18125436,0
67118,18125440,1
67119,18125442,0
67120,18125444,1
67121,18125446,0
67122,18125452,0
67123,18125454,1
67124,18125458,1
67125,18125460,1
67126,18125462,0
67127,18125464,1
67128,18125482,0
67129,18125486,1
67130,18125488,0
67131,18125490,0
67132,18125492,1
67133,18125494,1
67134,18125496,0
67135,18125498,0
67136,18125500,1
67137,18125502,0
67138,18125504,1
67139,18125506,0
67140,18125508,0
67141,18125516,0
67142,18125518,1
67143,18125524,0
67144,18125526,0
67145,18125528,0
67146,18125530,1
67147,18125534,0
67148,18125540,0
67149,18125542,0
67150,18125554,1
67151,18125558,0
67152,18125560,0
67153,18125564,1
67154,18125566,0
67155,18125568,1
67156,18125570,1
67157,18125574,0
67158,18125576,1
67159,18125578,1
67160,18125580,1
67161,18125582,0
67162,18125586,0
67163,18125588,0
67164,18125592,1
67165,18125594,1
67166,18125596,0
67167,18125598,0
67168,18125600,0
67169,18125602,0
67170,18125604,1
67171,18125606,0
67172,18125612,1
67173,18125614,0
67174,18125616,0
67175,18125618,1
67176,18125620,0
67177,18125622,0
67178,18125624,0
67179,18125626,1
67180,18125628,0
67181,18125630,1
67182,18125632,0
67183,18125634,1
67184,18125636,1
67185,18125638,1
67186,18125640,0
67187,18125642,1
67188,18125644,1
67189,18125646,1
67190,18125648,1
67191,18125652,0
67192,18125654,0
67193,18125658,1
67194,18125662,1
67195,18125666,0
67196,18125668,1
67197,18125672,1
67198,18125676,0
67199,18125680,0
67200,18125682,0
67201,18125686,0
67202,18125690,0
67203,18125694,1
67204,18125696,1
67205,18125698,0
67206,18125702,1
67207,18125704,1
67208,18125708,1
67209,18125712,0
67210,18125714,1
67211,18125718,0
67212,18125720,1
67213,18125724,1
67214,18125726,0
67215,18125728,0
67216,18125730,0
67217,18125732,0
67218,18125734,0
67219,18125738,1
67220,18125740,1
67221,18125742,1
67222,18125744,1
67223,18125746,1
67224,18125748,1
67225,18125752,1
67226,18125756,0
67227,18125758,0
67228,18125760,0
67229,18125762,0
67230,18125766,0
67231,18125772,1
67232,18125774,0
67233,18125776,1
67234,18125782,0
67235,18125784,1
67236,18125792,1
67237,18125794,0
67238,18125796,0
67239,18125798,1
67240,18125800,0
67241,18125802,0
67242,18125804,0
67243,18125806,1
67244,18125808,0
67245,18125810,0
67246,18125818,0
67247,18125832,0
67248,18125834,1
67249,18125836,0
67250,18125838,0
67251,18125842,0
67252,18125846,0
67253,18125848,0
67254,18125850,0
67255,18125854,1
67256,18125856,0
67257,18125862,0
67258,18125866,1
67259,18125868,0
67260,18125870,1
67261,18125872,0
67262,18125874,1
67263,18125876,1
67264,18125878,0
67265,18125880,0
67266,18125882,1
67267,18125884,1
67268,18125886,1
67269,18125888,0
67270,18125890,1
67271,18125904,0
67272,18125912,0
67273,18125916,1
67274,18125924,0
67275,18125928,1
67276,18125930,1
67277,18125932,0
67278,18125938,0
67279,18125940,1
67280,18125942,1
67281,18125944,0
67282,18125946,0
67283,18125948,0
67284,18125950,0
67285,18125952,0
67286,18125962,1
67287,18125964,0
67288,18125966,0
67289,18125968,0
67290,18125972,1
67291,18125998,0
67292,18126000,0
67293,18126002,1
67294,18126004,0
67295,18126006,0
67296,18126008,1
67297,18126010,1
67298,18126022,0
67299,18126028,0
67300,18126030,1
67301,18126032,0
67302,18126034,0
67303,18126036,1
67304,18126038,0
67305,18126042,0
67306,18126044,0
67307,18126078,0
67308,18126082,0
67309,18126084,0
67310,18126114,1
67311,18126116,0
67312,18126118,1
67313,18126120,0
67314,18126126,0
67315,18126128,0
67316,18126130,1
67317,18126132,0
67318,18126138,1
67319,18126140,0
67320,18126142,0
67321,18126144,0
67322,18126146,0
67323,18126148,0
67324,18126150,1
67325,18126158,0
67326,18126160,1
67327,18126162,0
67328,18126164,0
67329,18126168,0
67330,18126174,0
67331,18126182,0
67332,18126186,1
67333,18126188,0
67334,18126190,0
67335,18126192,0
67336,18126194,0
67337,18126196,0
67338,18126198,0
67339,18126200,0
67340,18126202,0
67341,18126212,0
67342,18126214,0
67343,18126216,0
67344,18126218,0
67345,18126220,0
67346,18126222,1
67347,18126224,0
67348,18126226,0
67349,18126228,0
67350,18126230,0
67351,18126232,0
67352,18126234,0
67353,18126236,1
67354,18126238,0
67355,18126240,0
67356,18126242,1
67357,18126244,0
67358,18126248,1
67359,18126282,0
67360,18126284,1
67361,18126292,0
67362,18126304,0
67363,18126308,1
67364,18126356,0
67365,18126362,0
67366,18126364,0
67367,18126366,0
67368,18126368,0
67369,18126370,0
67370,18126454,0
67371,18126456,0
67372,18126458,0
67373,18126462,0
67374,18126464,1
67375,18126466,1
67376,18126476,0
67377,18126480,0
67378,18126486,1
67379,18126488,0
67380,18126490,1
67381,18126500,1
67382,18126502,0
67383,18126504,1
67384,18126506,0
67385,18126508,1
67386,18126510,1
67387,18126516,1
67388,18126520,0
67389,18126526,1
67390,18126528,0
67391,18126530,1
67392,18126532,0
67393,18126534,1
67394,18126540,1
67395,18126542,0
67396,18126544,0
67397,18126546,0
67398,18126548,1
67399,18126550,1
67400,18126554,0
67401,18126556,0
67402,18126558,0
67403,18126560,1
67404,18126564,0
67405,18126566,0
67406,18126568,0
67407,18126570,0
67408,18126574,1
67409,18126582,0
67410,18126584,0
67411,18126586,1
67412,18126588,0
67413,18126590,0
67414,18126592,0
67415,18126594,0
67416,18126596,1
67417,18126598,0
67418,18126602,0
67419,18126604,0
67420,18126606,0
67421,18126608,0
67422,18126610,1
67423,18126612,0
67424,18126616,1
67425,18126618,0
67426,18126620,0
67427,18126622,0
67428,18126624,1
67429,18126626,0
67430,18126628,0
67431,18126630,1
67432,18126634,0
67433,18126636,0
67434,18126638,0
67435,18126640,0
67436,18126642,0
67437,18126644,1
67438,18126646,0
67439,18126648,0
67440,18126650,1
67441,18126678,1
67442,18126684,0
67443,18126686,1
67444,18126688,0
67445,18126690,0
67446,18126694,0
67447,18126698,0
67448,18126700,0
67449,18126712,0
67450,18126714,0
67451,18126716,0
67452,18126718,0
67453,18126720,0
67454,18126722,0
67455,18126728,0
67456,18126734,0
67457,18126740,0
67458,18126744,0
67459,18126882,0
67460,18126922,0
67461,18126924,0
67462,18126926,0
67463,18126928,1
67464,18126930,0
67465,18126932,0
67466,18126948,1
67467,18126950,1
67468,18126974,1
67469,18126976,1
67470,18126978,0
67471,18126980,1
67472,18126982,1
67473,18126986,0
67474,18126988,0
67475,18126990,0
67476,18126992,1
67477,18126998,0
67478,18127010,1
67479,18127012,0
67480,18127014,0
67481,18127016,0
67482,18127018,0
67483,18127020,0
67484,18127022,0
67485,18127024,0
67486,18127026,0
67487,18127028,1
67488,18127030,0
67489,18127032,0
67490,18127034,0
67491,18127038,0
67492,18127040,0
67493,18127042,0
